date,ticker,embed_pca16_00,embed_pca16_01,embed_pca16_02,embed_pca16_03,embed_pca16_04,embed_pca16_05,embed_pca16_06,embed_pca16_07,embed_pca16_08,embed_pca16_09,embed_pca16_10,embed_pca16_11,embed_pca16_12,embed_pca16_13,embed_pca16_14,embed_pca16_15
2025-10-27,AMD,-0.22863041,0.075344585,-0.12738822,0.049378153,0.23114371,-0.21054453,0.025647165,-0.036430538,-0.12894605,-0.10666993,-0.22452654,-0.034114655,-0.09508611,0.15043622,-0.0816075,-0.19389161
2025-10-27,AMD,0.008581385,0.40654737,-0.13157488,0.0013952109,-0.0025347825,-0.15812977,-0.06770908,-0.11788714,0.101969436,0.031583566,-0.022012064,0.10164984,0.05064705,-0.29446936,-0.046247486,-0.05392143
2025-10-27,AMD,-0.37351164,0.31261644,-0.09261417,0.07008902,0.17490901,-0.22763434,-0.007167097,-0.12425453,-0.04814043,-0.0050422493,-0.04442958,0.055035315,-0.09690113,-0.0051789815,-0.08791913,0.08920493
2025-10-27,AMD,-0.038065437,0.2799368,-0.21679224,0.16355526,0.023396825,-0.08327145,-0.029401693,0.08807416,-0.0007659207,0.011847236,-0.054851007,-0.10657091,-0.2625767,-0.06818648,-0.12379934,0.0626365
2025-10-27,AMD,-0.13830812,0.35904378,-0.24456841,0.009722204,0.11530935,-0.21516785,-0.028709842,-0.32095414,-0.068576716,0.050239425,-0.020109927,-0.048828468,-0.06803718,0.0051537165,-0.00023306652,-0.014586244
2025-10-27,AMD,-0.2502639,0.12730394,0.058870677,-0.116502486,0.11323319,-0.03798215,-0.07133747,0.061735187,0.056763962,-0.097105324,-0.008879541,0.016673796,-0.028199108,-0.09556542,-0.14645468,0.041644115
2025-10-27,AMD,-0.14226289,0.18790063,-0.08976705,0.1379676,0.10404917,-0.09846628,0.0028647562,-0.10349626,0.063577585,0.015075945,-0.10624418,-0.10875874,-0.03598365,0.012992743,-0.12554869,0.08792808
2025-10-27,AMD,-0.34581903,0.2914183,-0.10496078,0.14815564,0.17262855,-0.26814902,-0.06192349,-0.16135147,-0.12627634,-0.113077864,-0.07922012,0.007149611,-0.09560654,0.10799952,0.016880294,0.12787181
2025-10-27,AMD,-0.31476256,0.16557588,-0.034490604,0.10295815,0.15985778,-0.22395718,-0.08273306,-0.07486726,-0.072176024,-0.24117051,-0.06803333,0.13935333,-0.031798363,-0.008061218,-0.026169728,-0.021809533
2025-10-28,AMD,-0.28250632,0.1188491,-0.049203746,0.16034189,0.07813429,-0.28255385,-0.036351744,-0.009301245,0.029649608,-0.108750656,-0.0077435174,0.021832671,-0.087041765,-0.13195652,-0.073074445,0.022619449
2025-10-28,AMD,-0.18085307,0.18094772,-0.17913356,0.17390637,0.013176906,-0.14250903,-0.034098446,-0.14107805,-0.09104588,0.12638678,0.18061098,0.06204909,-0.26423416,0.047953844,-0.31255466,-0.0049945465
2025-10-28,AMD,-0.32726416,0.1615007,-0.08405862,0.075932324,0.06620997,-0.25015375,-0.07197956,0.011668194,0.023306953,0.025374077,-0.12873828,0.051874503,-0.03321,-0.20404881,-0.12642363,-0.11936278
2025-10-28,AMD,-0.10775883,0.20854849,-0.2060915,0.200463,-0.015864164,-0.18092994,-0.04748667,-0.13065484,-0.14083189,0.07753596,0.2006732,0.04212583,-0.29215193,0.07335904,-0.28569913,-0.009840637
2025-10-28,AMD,-0.19709393,0.26596817,-0.017504271,0.24831338,0.18522097,-0.21602003,-0.058680195,0.023759324,-0.05701829,-0.2528511,-0.096521206,0.01581815,-0.029183988,-0.13296127,-0.061342474,0.047740903
2025-10-28,AMD,-0.21352543,0.27239156,-0.04862035,0.21712232,0.17426896,-0.29410082,-0.08191426,0.034925103,-0.09531049,-0.21757141,-0.08100085,0.030522611,-0.027371442,-0.12477724,-0.017216064,0.08973843
2025-10-29,AMD,-0.2584149,0.15892525,-0.077746674,0.12073736,0.26644716,-0.21796331,-0.026393568,-0.04622858,-0.10710891,-0.10840287,-0.20642933,-0.030157443,-0.043701403,0.12649016,-0.008232609,-0.105294496
2025-10-29,AMD,-0.38712448,0.27002996,-0.049785666,0.1519186,0.13656777,-0.23794982,-0.033299353,-0.056901187,-0.043343168,-0.040564813,-0.055161636,0.10883505,-0.011182178,-0.111243755,0.02513098,0.105206475
2025-10-30,AMD,-0.20979236,0.14086732,-0.032302633,0.2303196,0.12342828,-0.23292357,-0.08171443,-0.096464746,-0.0078016417,-0.024750855,-0.15042621,-0.07398282,-0.12871124,-0.0042125923,-0.095849626,-0.033991545
2025-10-30,AMD,-0.38662165,0.036798038,0.056732304,0.073406965,-0.010112284,-0.23972985,-0.10749527,-0.022700433,-0.09645115,-0.097927645,-0.038396753,0.10758613,0.10537922,-0.05629596,-0.045642033,0.019134855
2025-10-30,AMD,-0.16948034,0.086468026,0.10025519,-0.0105181895,0.08746582,-0.01829424,-0.041725103,-0.057786155,-0.04252662,-0.07269519,-0.09022965,0.032891594,0.13979231,-0.025197992,-0.07819048,-0.035684448
2025-10-31,AMD,-0.13088693,0.45293322,0.14831924,0.26605368,-0.014497591,-0.1609711,0.037720982,-0.10043363,-0.061438166,-0.037382428,0.15247017,-0.0014940053,-0.04181279,0.08872586,-0.12871565,-0.005202214
2025-10-31,AMD,-0.21153642,0.14605354,-0.07747156,0.055963572,0.008238684,-0.11407872,-0.18236364,0.09772285,0.07775115,0.06340721,-0.046543397,0.08852141,0.07480877,-0.16711137,-0.13947505,-0.014278512
2025-10-31,AMD,-0.21823244,0.33741695,-0.114050634,0.20250385,0.19958855,-0.26463133,-0.0010737819,-0.15009402,-0.035519727,-0.025045503,-0.07284163,-0.08243182,-0.19454415,-0.06276799,-0.084114656,0.12089613
2025-10-31,AMD,-0.1002592,0.09187984,-0.059665486,0.052835144,0.12236788,-0.29162297,-0.022416696,-0.013726096,-0.06927887,-0.13757269,-0.023816016,-0.0011613603,-0.013393159,0.08711443,-0.008324448,0.12578684
2025-11-02,AMD,-0.14506999,0.20802616,-0.11861915,0.16890125,0.074317195,-0.27008748,-0.07781452,0.08304521,-0.057907555,-0.00094515213,-0.077118546,0.01995677,-0.07503911,-0.15864737,-0.13336717,-0.020621872
2025-11-03,AMD,-0.26972133,0.34595972,-0.1335067,0.09949034,0.07593222,-0.28132784,-0.045647748,-0.26809576,-0.083247945,0.01286825,-0.010476679,-0.06400597,-0.050872415,0.025650082,-0.04530982,0.041513808
2025-08-11,AMZN,0.34082898,0.35848582,0.10953418,0.2508995,0.10931248,0.1014762,-0.056510147,-0.04370121,0.075717635,-0.10270323,0.07265832,-0.030938663,0.015702432,0.025954336,0.0051412834,-0.036536455
2025-08-11,AMZN,0.32831076,-0.0672106,0.13507126,0.12244216,0.13204959,0.096137315,-0.2244257,0.020718003,0.13618919,-0.11387241,-0.026325308,0.17448077,-0.08501689,0.12360695,-0.040039204,0.19397593
2025-08-12,AMZN,0.33648288,-0.07842453,0.13691097,0.1303726,0.111673675,0.15041725,-0.21164043,0.020985339,0.11447388,0.027801456,0.09376319,0.09402519,0.13635297,0.31787437,0.028353376,-0.015234613
2025-08-13,AMZN,0.22874348,-0.1652618,0.09490485,0.10027716,0.14090881,0.20281391,-0.35123113,0.087847136,0.12028015,-0.19178702,-0.029361906,-0.016168244,-0.080669984,-0.06918772,0.0939269,-0.19895877
2025-08-13,AMZN,0.20222375,-0.18447673,0.08266515,0.066009186,0.19408514,0.11624749,-0.31669796,0.1142338,-0.005762422,-0.21369882,-0.03260464,0.117094256,0.014831837,0.00067746395,-0.046956725,-0.13224591
2025-08-13,AMZN,0.40377098,0.0013304858,-0.023485828,-0.08143005,0.110182405,0.20396692,-0.23876482,-0.1279464,0.12655719,-0.020173399,0.033485662,0.062192075,0.054756485,0.07020485,-0.08153736,0.160821
2025-08-13,AMZN,0.44624355,0.1342906,-0.033399772,-0.004294938,0.09284126,0.109207936,-0.29048243,-0.057830814,0.11129351,-0.09986797,-0.018757092,0.14781524,-0.034061942,0.11802622,-0.11667906,0.2979264
2025-08-13,AMZN,0.2106929,-0.12886022,0.037763156,0.060320508,0.19026339,0.16560423,-0.15428826,0.09607806,0.027142476,-0.16398577,0.03638259,-0.053001974,0.03424824,0.15634924,-0.07108848,0.057982996
2025-08-14,AMZN,0.3577218,-3.5080307e-06,0.03444477,-0.013804062,0.101829365,0.1778167,-0.40653425,-0.029783541,0.110095575,-0.07489177,-0.01301017,0.12148007,0.00066382537,0.0074800453,0.011631466,0.31259042
2025-08-15,AMZN,0.4312127,0.1544141,-0.10283477,-0.116034694,0.0397456,0.161357,-0.28659707,-0.09228285,0.12805463,0.01641182,0.052793268,0.18456042,-0.06517657,0.07033143,-0.11160471,0.24024674
2025-08-15,AMZN,0.2510795,0.06396719,-0.0009106031,0.10056808,0.21070036,0.18553154,-0.34127092,-0.07114007,0.07535856,0.041451115,-0.096329875,0.03150658,0.10966846,0.07433809,-0.054606978,0.054279596
2025-08-20,AMZN,0.31721234,-0.07142373,0.16916184,0.18383229,0.12284082,0.1494824,-0.34889615,-0.05063174,0.13568902,-0.01920849,0.043886807,0.124561615,0.10642918,0.23530701,-0.0045609106,0.110046856
2025-08-22,AMZN,0.39733684,-0.029134994,-0.0020115038,0.005536386,0.09517893,0.15018643,-0.35994968,0.09063702,0.21466431,-0.07283218,-0.07561169,0.07817178,0.020865778,0.14133057,-0.044612452,0.29475552
2025-08-25,AMZN,0.22619635,0.020964673,0.065662295,0.09273861,0.26050058,0.052794788,-0.3302313,-0.03316436,0.10552466,-0.0992796,-0.13753468,0.08391826,0.10497303,0.05099643,-0.04216156,0.053760562
2025-08-28,AMZN,0.2662877,0.16400643,-0.11709763,-0.13708775,0.11793035,0.24013984,-0.29168627,-0.14985344,0.19487427,0.11673186,0.0003991771,0.15597779,-0.03355517,-0.052856494,-0.082680576,0.18752979
2025-09-02,AMZN,0.3751918,0.12618433,0.00028235742,0.044798363,0.17605555,0.039108153,-0.08403625,-0.30279776,0.02648354,0.006062785,0.03777045,-0.06066128,0.04760226,-0.015269026,-0.042670954,-0.10599743
2025-09-02,AMZN,0.3479287,0.029360978,-0.02626869,0.16871904,0.19252495,0.15212251,-0.32439765,-0.10134752,0.03938847,0.010364673,0.057626687,0.22753288,0.03807384,0.1085868,-0.01555133,-0.081275135
2025-09-02,AMZN,0.3858452,-0.10968356,0.09787074,0.13682309,0.05632447,0.17573984,-0.18049502,0.011252758,0.11017981,0.0075217616,0.09888105,0.13697173,0.08190248,0.32256627,0.041103415,0.113129646
2025-09-02,AMZN,0.08959005,-0.13112621,0.09657979,-0.051123958,0.14826918,0.09292423,-0.24129781,0.102715336,0.13761187,-0.2180698,0.0008576981,0.096007675,-0.03155824,-0.19112755,-0.0017270392,-0.18700051
2025-09-04,AMZN,0.34290496,-0.014819788,0.08708044,0.05648695,0.2942529,0.16744049,-0.108857125,-0.042800546,0.11159614,-0.04891644,0.029121352,-0.09956331,-0.069049366,-0.063923255,0.008754209,-0.031429213
2025-09-11,AMZN,0.28499842,0.07300287,-0.049318742,0.11689405,0.03548361,0.25506845,-0.26932192,-0.026388278,0.15625986,-0.068902045,-0.04934787,-0.015290409,0.08433117,0.22055852,0.013532932,0.052474957
2025-09-12,AMZN,0.3274407,0.03375109,0.016546478,0.11241621,0.27201894,-0.038178325,-0.27888948,0.07935232,0.15537734,-0.0219407,-0.0235179,0.11252249,0.05730345,0.12825893,-0.0056761885,0.1311745
2025-09-15,AMZN,0.30246755,-0.15169464,0.058892168,0.11497832,0.1951892,0.06851337,-0.13464284,-0.14466402,-0.17685713,-0.10535858,-0.057890125,-0.28641266,0.06313663,0.13019545,-0.10818692,-0.12823343
2025-09-16,AMZN,0.13051799,-0.13832021,0.17446412,-8.942306e-05,0.22862388,0.02260154,-0.2406602,0.055381417,-0.009988449,-0.20380586,-0.1558177,-0.041399486,0.032986734,0.03106048,-0.06108788,-0.3768517
2025-09-16,AMZN,0.060148224,-0.0745125,0.20492692,0.0808476,0.22300948,0.0065873675,-0.23773694,-0.009155184,-0.067060396,-0.1384375,-0.12193135,-0.2055132,0.01609638,0.057462964,-0.07873184,-0.41760653
2025-09-17,AMZN,0.31661114,0.13415508,-0.10990126,-0.14604853,0.13991114,0.22124131,-0.2196233,-0.22110781,0.055566873,0.05262772,0.08793493,0.18016164,-0.028967354,0.06449478,-0.10942759,-0.05462036
2025-09-17,AMZN,0.25610107,-0.089932315,0.05010038,0.13521902,0.2085445,0.29606378,-0.27606723,0.07662066,0.11752311,-0.05100564,0.00956766,0.092892796,-0.06418427,0.022459758,0.011855699,-0.13893163
2025-09-18,AMZN,0.26756844,0.19316597,-0.07839927,0.008916136,0.13124433,0.15379174,-0.26059633,-0.23346043,0.11504166,0.021421645,0.1092314,0.12049401,0.062824756,-0.00744372,0.019174,-0.078115255
2025-09-18,AMZN,0.35058078,0.017662829,0.06088724,0.04963482,0.1941288,0.08251473,-0.22525543,0.07284511,0.12046412,-0.11764748,-0.052991603,-0.10086171,0.10138541,0.043372054,-0.16110416,0.28685623
2025-09-23,AMZN,0.20253836,-0.18062785,0.08682307,0.0015290765,0.08782315,0.15308523,-0.07222702,0.03304194,0.17998692,-0.057433505,0.021696556,0.122035876,-0.35265255,0.008125915,0.017548397,-0.22414026
2025-09-25,AMZN,0.2353886,-0.06030881,0.14643437,0.11508734,0.22543785,0.30154565,-0.15323876,0.10546804,0.1435092,-0.049600463,-0.09793855,0.13226618,-0.2352438,0.12179337,-0.073841,-0.029086871
2025-09-25,AMZN,0.19739844,-0.14921711,0.01237383,0.09680378,0.08542194,0.2567264,-0.17204948,0.02451869,0.1805769,-0.017012378,0.013984694,0.06435931,-0.3532221,0.037590608,0.059310824,-0.1546358
2025-09-28,AMZN,0.15805396,-0.16188726,0.1418419,-0.017858129,0.19989742,0.019060602,-0.12567765,0.0634297,-0.04891946,-0.15555502,-0.15846698,0.001841242,0.009600728,-0.022993831,-0.09725128,-0.41852313
2025-09-29,AMZN,0.19407311,0.12149025,-0.06814725,0.099877134,0.18515459,0.26268655,-0.29080737,-0.018845424,0.13556044,0.0021256192,-0.10049351,0.09466233,-0.13398609,-0.022760678,0.068894595,-0.06146181
2025-09-29,AMZN,0.44822368,0.09716676,-0.030649893,-0.023011524,0.14435174,0.16177495,-0.35039017,-0.13804203,0.09701264,-0.02983152,0.044420425,0.11185147,-0.031946287,0.18357396,-0.12323865,0.19693819
2025-09-30,AMZN,0.3911812,-0.17578319,0.14690357,0.07132441,0.21800932,0.073064774,-0.1788527,-0.13159089,0.031232417,-0.009071268,0.0046267346,0.106339596,0.02633801,-0.047075797,0.005566193,-0.044890918
2025-09-30,AMZN,0.33238164,0.012984407,0.014219055,0.032542154,0.17755853,0.036367282,-0.21604969,-0.10066213,0.043422285,0.01337138,-0.098538846,-0.021675203,0.03991083,-0.0056942175,-0.014659529,0.04161361
2025-09-30,AMZN,0.39989236,-0.035391793,0.09525804,0.084071174,0.20175429,0.07975277,-0.15371062,0.11200127,-0.051680222,-0.13700186,0.032012235,-0.05953201,0.005813294,0.11814495,-0.011930858,0.042540643
2025-09-30,AMZN,-0.102159865,-0.09255889,0.051134173,-0.07264782,0.18886219,0.15916173,-0.13314241,-0.06981653,0.11361188,-0.004960219,-0.03264127,0.09634824,-0.02820266,0.006403119,-0.0907327,0.13460647
2025-09-30,AMZN,0.4302935,0.06510228,0.028939119,0.028471854,0.015894527,-0.04016532,-0.0783998,-0.21384534,-0.068034835,0.010163249,0.0012613622,-0.12789002,0.05180832,-0.061671197,0.08916076,-0.030890511
2025-09-30,AMZN,0.28313407,-0.006651671,0.1646534,0.17133716,0.12574093,0.031236174,-0.08438106,-0.105662964,-0.10126505,-0.09784224,-0.051588073,-0.076002076,0.10707408,-0.14798427,-0.029834889,-0.0045420476
2025-09-30,AMZN,0.36086905,0.07550639,0.061766136,0.09488077,0.16072817,0.12179912,-0.32044938,-0.003995638,0.15469335,-0.07490939,-0.028425118,0.11771399,0.059049632,0.11869569,-0.06230887,0.15998267
2025-10-02,AMZN,0.4167502,-0.02152252,0.13065533,0.0662486,0.3200339,0.18082298,-0.23277877,-0.013566573,0.022312876,-0.20214823,-0.04655094,-0.024917556,0.14654315,0.008397792,-0.09569044,-0.18902087
2025-10-08,AMZN,0.41766977,-0.0923809,0.073243394,-0.0003060838,0.18134916,0.16905619,-0.17248985,0.12764247,-0.032545533,-0.18811472,-0.019676156,0.07717515,0.066807985,0.0066321776,-0.07865319,-0.14296164
2025-10-08,AMZN,0.46609813,0.14415021,-0.08876676,-0.14582686,0.07730943,0.18884738,-0.3192787,-0.24746877,0.05468184,0.10390829,0.104655355,0.18162042,0.07282832,0.027152676,-0.0535748,-0.012413831
2025-10-08,AMZN,0.0694588,-0.112050064,0.10784691,0.1430303,0.22649989,-0.0034741552,-0.21061842,-0.031471338,-0.16223884,-0.12908988,-0.02990352,-0.28408387,0.0036068067,0.049655877,-0.03735874,-0.32101545
2025-10-08,AMZN,0.4112795,-0.14487883,0.19534208,-0.006399773,0.16591875,-0.07025819,-0.0585328,-0.046554647,-0.11303278,0.050024033,-0.10612752,0.04731813,0.01761648,-0.042640004,-0.06568547,-0.27961594
2025-10-09,AMZN,0.39298502,-0.017258748,-6.4014086e-05,-0.042887002,0.094497375,0.22681007,-0.26019067,-0.055505402,0.102157705,-0.051567003,0.05318387,0.21027392,0.03399569,0.04512778,-0.20446672,0.02013714
2025-10-13,AMZN,0.25856125,-0.061484367,0.06286547,0.16366802,0.10350541,0.21113694,-0.3868272,-0.0028531915,0.13030691,0.057852708,-0.061905507,0.044371482,-0.0963773,0.009754508,0.060235944,-0.148063
2025-10-13,AMZN,0.42954832,0.15517074,-0.0807255,-0.12679057,0.09382928,0.13850012,-0.31567422,-0.19092304,0.14777888,-0.01028577,0.023622608,0.1671665,-0.04601788,0.09524356,-0.06827219,0.2186484
2025-10-13,AMZN,0.2630245,-0.0837008,0.16296263,0.054914147,0.22435628,0.049332704,-0.22076812,0.018631626,0.03060829,-0.2547789,-0.09167801,-0.040117756,0.16996855,0.07130825,-0.10453936,-0.20718898
2025-10-13,AMZN,0.19691387,-0.0116164405,0.13840169,-0.0039279517,0.27388963,0.12724215,-0.36057872,-0.04122639,0.100274414,-0.1259105,-0.081544615,0.05842612,0.036501803,-0.04926352,-0.04879445,-0.023237012
2025-10-13,AMZN,0.2638406,-0.14402485,0.02320307,0.09172987,0.057115454,0.25050515,-0.35301766,0.003947839,0.077429585,0.054735396,-0.04147225,0.06976989,-0.04530703,0.027906733,0.008263957,-0.1434539
2025-10-14,AMZN,0.35447457,-0.10175357,0.13124168,0.010450848,0.12355109,-0.0024319966,-0.20163615,-0.016822292,0.015840415,-0.06037437,-0.016375279,-0.104288146,0.059065916,0.008265628,0.013880365,-0.04344062
2025-10-15,AMZN,0.19526584,0.19539428,-0.23444314,-0.08749761,0.062096864,0.0864743,-0.18973953,-0.11892742,0.03673874,0.1430872,-0.010388128,-0.037343122,-0.0019358976,0.03385265,0.15883636,0.027792668
2025-10-15,AMZN,0.4168699,-0.055018988,0.07553053,0.051212456,0.1418473,0.17769744,-0.3130665,0.074749336,0.1777679,-0.13204888,-0.05960571,0.11646867,0.043463487,0.10584251,-0.12275491,0.41146463
2025-10-15,AMZN,0.39224723,-0.01983473,0.17535841,0.027200976,0.16496994,0.11418636,-0.065160185,-0.0026073663,-0.08520967,-0.008760713,-0.12116311,-0.105267756,0.07732736,0.058474652,-0.016650103,0.06634851
2025-10-15,AMZN,0.41586888,-0.045674127,0.06567573,0.041837838,0.17027374,0.13877414,-0.27818167,-0.065500915,0.061820105,-0.18275262,0.014868139,-0.03813869,0.119757935,0.25785938,-0.095758304,0.20869541
2025-10-16,AMZN,0.34597176,-0.018010398,-0.021919979,0.1774711,0.19052556,0.22776513,-0.31080508,-0.087897904,0.087324336,-0.062056907,-0.051856425,0.0777934,-0.11194689,0.17356338,0.022679262,0.10457847
2025-10-16,AMZN,0.37017202,-0.07372965,0.10106421,0.10684617,0.19493942,0.23484024,-0.108123094,0.04083756,0.044071216,-0.07540711,-0.11853415,-0.0057304637,-0.10144891,-0.022462582,-0.031969916,-0.13877612
2025-10-16,AMZN,0.27203628,-0.16236278,0.088135935,0.081883185,0.03696109,-0.043401204,-0.07812129,0.2004007,-0.20525502,-0.25093022,-0.01095285,-0.010316144,-0.06372698,0.1679651,-0.057337623,0.035193376
2025-10-20,AMZN,0.34868553,-0.010930822,0.17386255,-0.063730985,0.16984187,0.10055366,-0.072506584,-0.04613687,-0.011453593,-0.06385584,-0.14568406,-0.19643877,-0.017038096,-0.014314313,-0.01888691,-0.10573638
2025-10-20,AMZN,0.24382073,-0.11081657,0.06762468,0.13664095,0.25229022,0.17632174,-0.33435637,-0.010915811,0.06428267,-0.1905159,-0.060650535,0.028895939,-0.0703288,-0.021144895,-0.00081204955,-0.07049528
2025-10-22,AMZN,0.34141657,-0.019101627,0.056244932,0.08783804,0.29577807,0.06415445,-0.2268013,0.056561597,-0.027190756,-0.21947159,0.017922465,0.00050767726,0.08259725,0.16115175,-0.12388887,-0.08730845
2025-10-22,AMZN,0.4144798,0.12731984,-0.12259682,-0.0017773472,0.15963231,0.21618442,-0.37403312,-0.22224316,0.023391688,0.046483453,0.069677554,0.17190859,0.052603886,0.020053076,0.056847,-0.08322438
2025-10-22,AMZN,0.4112086,0.13582698,-0.11007807,0.041864663,0.15150374,0.21989237,-0.3366861,-0.28550893,0.105260424,0.11340357,0.031206444,0.12525924,0.08671727,0.05716351,0.027913965,0.054984506
2025-10-22,AMZN,0.21179315,-0.098555714,0.12147765,0.04655218,0.17612632,0.20010084,-0.2194461,0.042900935,0.012215386,-0.2021133,0.038518358,0.13495532,0.051534723,-0.013133327,-0.0024382889,-0.1756446
2025-10-23,AMZN,0.35414487,0.08668244,-0.049565993,-0.016843943,0.24103406,0.16482349,-0.13699159,-0.23982625,0.04521783,0.011157191,0.038072634,-0.003534262,0.059878323,0.057893038,-0.07090807,-0.16690226
2025-10-23,AMZN,0.1951664,-0.03365018,0.18040226,0.14170283,0.22617379,-0.0060039777,-0.2010835,0.03289667,-0.10125295,-0.04742109,-0.10561361,-0.09748859,0.04824222,0.042757895,-0.057391148,-0.31186914
2025-10-23,AMZN,0.2718674,0.010388144,0.11736402,0.050345257,0.3272731,0.21105441,-0.32573318,-0.12308621,0.051978156,-0.03132056,-0.14316286,0.010920374,0.0065493947,0.13592526,-0.05777967,-0.13618673
2025-10-23,AMZN,0.19758724,0.04235986,-0.05786985,0.111018,0.11370761,0.21100372,-0.3268906,-0.123348035,0.02817604,0.109263025,-0.15978703,-0.10475618,-0.012959999,0.07801064,-0.029384807,-0.18989399
2025-10-25,AMZN,0.08884771,0.005226388,0.059471246,0.08475983,0.34363353,0.22145534,-0.22480038,-0.10632692,0.11946527,-0.04906363,-0.130856,0.1799507,-0.0902693,-0.038627453,-0.05115574,0.057486992
2025-10-27,AMZN,0.105716035,-0.008873611,0.08363921,0.08424698,0.13739969,0.29555178,-0.17940252,-0.08838483,0.14160544,0.032345533,-0.1447307,-0.0013669751,-0.12326796,0.11687058,0.013545241,0.09577157
2025-10-28,AMZN,0.25403368,0.0263596,0.057249624,-0.010617463,0.2250863,0.3747692,-0.26430053,0.0025402405,0.074068196,-0.038576126,-0.021561608,0.10616956,0.017565673,0.21913941,-0.050621543,-0.037153848
2025-10-28,AMZN,0.048188,-0.042515453,0.029480126,0.08102191,0.10788593,0.28132758,-0.22717345,0.052490428,0.10176291,0.048960175,-0.013692815,0.13106407,-0.20700523,-0.0551801,0.12995803,-0.10080967
2025-10-28,AMZN,0.45509475,-0.03614673,0.005699306,-0.027731583,0.054600768,0.12176385,-0.20719068,-0.18330278,0.041552395,-0.041738223,0.044855658,0.09454291,0.07441032,0.02502346,-0.005171084,0.19530812
2025-10-28,AMZN,0.15974274,0.036079157,-0.16424246,-0.0054397155,0.0595084,0.27311674,-0.2298395,-0.13716607,0.07576367,0.16332266,0.10485967,0.23926328,-0.16859703,0.030654967,0.19641213,-0.1438205
2025-10-28,AMZN,0.077855214,-0.0292066,-0.07823209,-0.0027101203,-0.0076106377,0.2584341,-0.31404382,-0.1129042,0.11632011,0.04908065,0.048399415,0.20176817,-0.1668369,-0.106146425,0.18569307,-0.06424064
2025-10-28,AMZN,0.3817732,0.1957532,-0.052411024,-0.038550112,0.03018722,0.115841344,-0.32707733,-0.26727873,0.15797694,0.08823078,0.06430788,0.14367172,0.11552314,0.03710088,0.15710108,0.12564218
2025-10-28,AMZN,0.0979183,0.073586136,-0.14030752,0.025834069,0.019380035,0.20857596,-0.13696834,-0.1740276,0.10590356,0.0926704,-0.030548321,0.17873815,-0.106211945,0.04808034,0.15272234,-0.090100676
2025-10-29,AMZN,0.41127798,-0.17642874,0.17029129,0.056818422,0.27742755,0.1288183,-0.12540483,-0.18742251,-0.11973881,-0.080740206,-0.037707847,-0.076936446,0.042531624,0.16696365,-0.1652453,-0.09087928
2025-10-29,AMZN,0.3055684,-0.06986139,0.11826763,0.14624403,0.19479565,0.2867675,-0.30476898,-0.052943014,0.13682865,-0.008409569,0.019500978,0.10596953,0.005005231,0.20473129,0.013689059,0.010373323
2025-10-30,AMZN,0.15088487,-0.105180286,0.19784656,-0.017632926,0.31084576,0.1823384,-0.22397728,0.030010782,0.11244751,-0.001995771,-0.011656689,0.07458475,-0.002896501,0.052675735,-0.026456002,-0.13784796
2025-10-30,AMZN,0.015989019,-0.06862379,0.14785479,0.12341894,0.080894,0.20724088,-0.2587578,-0.0013174709,0.1891955,0.08050057,-0.069554314,0.08366609,-0.019411584,-0.054204084,0.0139922,-0.12703195
2025-10-30,AMZN,0.11079351,-0.11890792,0.17084508,-0.011420768,0.23636854,0.16576722,-0.22945909,0.06473356,0.10340579,0.025694938,-0.056768406,0.057660207,-0.08369776,0.042398542,-0.012454031,-0.091640316
2025-10-31,AMZN,-0.05376426,0.035957646,0.027168453,0.012153235,0.07459827,0.19865645,-0.26297522,-0.16117063,0.17859477,0.059269186,0.029516792,0.17138419,0.08758395,-0.08437472,0.0633976,0.11883041
2025-10-31,AMZN,0.14710237,-0.058884498,0.14424485,0.0907902,0.1626562,-0.0077184495,-0.13828388,0.0580626,-0.059704673,-0.017697064,-0.1427535,-0.05204065,0.010102619,0.08046287,-0.027657215,-0.28843537
2025-10-31,AMZN,-0.14865312,-0.06818986,0.19787352,0.0321913,0.17337215,0.18067496,-0.17308766,0.028851828,0.13769206,0.04172093,0.013283387,0.22323659,0.037892368,0.0749313,0.01107455,-0.05811029
2025-10-31,AMZN,-0.06632527,-0.03928392,0.1219884,0.023044255,0.14872795,0.22918628,-0.25569028,-0.058481216,0.16533709,0.020667925,0.004155255,0.1789396,0.13507237,0.025042532,0.06442509,0.06340025
2025-11-03,AMZN,0.24200955,0.16994229,0.030968068,0.0936782,0.08437508,0.20827436,-0.26248196,0.018868323,0.16339602,0.008124287,-0.2504806,0.008879845,0.018915324,-0.0729502,-0.08053496,0.0063364315
2025-11-03,AMZN,0.36743805,0.110408515,-0.011771974,-0.052002553,0.09175758,0.16889827,-0.2599657,-0.2746351,0.043571047,0.05503897,0.07534379,-0.043075215,-0.066641465,0.095907755,0.07224839,0.05076237
2025-11-03,AMZN,-0.17755608,-0.028862873,0.12939788,-0.043270133,0.23689315,0.12443051,-0.12223481,-0.057950046,0.07440076,-0.109857395,-0.07058331,0.3681827,0.044314798,-0.042487863,-0.067679875,-0.009015
2025-08-14,GOOG,-0.30603054,-0.12684993,-0.038689207,-0.15043288,0.010083846,0.14643538,0.04545969,-0.016881289,-0.1389426,0.022910565,0.05031375,-0.14407513,0.1021095,-0.042950846,-0.13898167,0.10245425
